,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,,Southwest pilot allegedly assaulted flight attendant in mask dispute,"The incident comes amid a surge in unruly airline passengers​ this year, who sometimes become violent​.",https://www.cbsnews.com/news/southwest-airlines-pilot-alleged-assault-flight-attendant-mask-dispute/,https://cbsnews3.cbsistatic.com/hub/i/r/2016/04/04/dc778c33-e05f-470d-8a66-54a866ba994c/thumbnail/1200x630/3c650ccddb880bf89b617773077ebf78/gettyimages-145508109.jpg,2021-11-03T10:28:52Z,"A Southwest Airlines pilot is under investigation for allegedly assaulting a flight attendant at a California bar during an argument over wearing masks, authorities said. 
The pilot was cited for as… [+1807 chars]",cbs-news,CBS News
11,Khristopher J. Khristopher J.,Activision CEO urged to resign amid claim he ignored sexual misconduct,Employees and shareholders are calling on Bobby Kotick to resign from the video game publisher.,https://www.cbsnews.com/news/activision-blizzard-ceo-bobby-kotick-resignation/,https://cbsnews2.cbsistatic.com/hub/i/r/2021/11/17/b1f801c7-b072-4422-9524-59945616e310/thumbnail/1200x630/b662b13752feae933506cce05c4d297e/gettyimages-94854448.jpg,2021-11-17T23:34:17Z,"Pressure is mounting on Activision Blizzard CEO Bobby Kotick to step down, with some employees at the video game giant and activist shareholders calling for his resignation following a report that he… [+5441 chars]",cbs-news,CBS News
12,Tori Tori,"Alec Baldwin calls deadly ""Rust"" shooting a ""one-in-a-trillion event""","Actor Alec Baldwin addressed the deadly shooting on the set of his Western movie ""Rust"" in public for the first time.",https://www.cbsnews.com/news/alec-baldwin-shooting-rust-one-in-a-trillion-event/,https://cbsnews3.cbsistatic.com/hub/i/r/2021/10/22/e2a42511-6a96-4bf8-b7fd-c8ac12dcfa9c/thumbnail/1200x630/0ee1d46ee5cdf61b4126d2b1c4815200/alec-baldwin-shooting.jpg,2021-10-30T23:42:45Z,"Actor Alec Baldwin addressed last week's deadly shooting on the set of his Western movie ""Rust"" in public for the first time Saturday, calling the incident a ""one-in-a-trillion event."" In a video fro… [+2406 chars]",cbs-news,CBS News
13,Sophie Sophie,Oil sheen reported near site of previous oil spill off California coast,The sheen appeared in the same area as the damaged pipeline that caused the Huntington Beach oil spill​ last month.,https://www.cbsnews.com/news/oil-sheen-california-huntington-beach/,https://cbsnews1.cbsistatic.com/hub/i/r/2021/10/04/6c7d89f3-87d7-4fb7-a15f-230a2fae616f/thumbnail/1200x630/5b1f3e31cfd168328f144f0354c28333/oil-spill-booms-getty-1235682462.jpg,2021-11-20T23:25:09Z,"Officials are investigating reports of an oil sheen spotted off the coast of California, the U.S. Coast Guard tweeted Saturday afternoon. The sheen appeared in the same area as the Huntington Beach o… [+1975 chars]",cbs-news,CBS News
14,,California man charged with assaulting American Airlines flight attendant,"Brian Hsu, 20, has been charged with interference with a flight crew and assault within the special aircraft jurisdiction of the United States, authorities said.",https://www.cbsnews.com/news/brian-hsu-charged-alleged-assault-american-airlines-flight-attendant/,https://cbsnews1.cbsistatic.com/hub/i/r/2021/02/25/1cd1c89e-61eb-42b7-8e65-34e6caefb273/thumbnail/1200x630g2/aaf68f3ae700b458c8f70139e0b02905/american-airlines-1256555528.jpg,2021-11-02T21:08:31Z,"A California man is facing criminal charges stemming from the violent assault of an American Airlines flight attendant last week. Brian Hsu, 20, has been charged with interference with a flight crew … [+2160 chars]",cbs-news,CBS News
15,,Texas mayor: Federal civil rights probe may be politically motivated,"Southlake, Texas Mayor John Huffman noted that the Department of Education investigation of the city's Carroll school district follows the district's decision not to teach critical race theory.",https://www.cbsnews.com/news/southlake-texas-mayor-federal-civil-rights-probe-citys-school-district-costly-distraction-might-be-politically-motivated/,https://cbsnews2.cbsistatic.com/hub/i/r/2021/10/15/85e9768d-1b3b-4151-b2b3-8cfe47ccfee7/thumbnail/1200x630/7fa4fb922cb720ad9259a9ae3a0ba45f/carroll-independent-school-district-logo-southlake-texas-outside-fort-worth.jpg,2021-11-18T12:57:03Z,"The mayor of Southlake, Texas calls a federal civil rights probe into its school district a ""costly distraction"" that may be politically motivated, CBS Dallas reports.
The probe, to be conducted by … [+2149 chars]",cbs-news,CBS News
16,,"Teen recalls trying to stop concert as crowd struggled ""to just survive""",Legal teams for some of the victims combed through the site gathering evidence amid a growing number of lawsuits against festival organizers.,https://www.cbsnews.com/news/travis-scott-astroworld-festival-ayden-cruz-survivor/,https://cbsnews2.cbsistatic.com/hub/i/r/2021/11/10/a6a202c8-0adb-49c9-9394-fc299ffdb9de/thumbnail/1200x630/6e95a9565c8728b4e81479750d226fd7/1110-ctm-astroworldinvestigation-luciano-833358-640x360.jpg,2021-11-10T14:09:56Z,"Ayden Cruz and his girlfriend were in the crowd at the Astroworld festival when the crowd started surging toward the stage where Travis Scott was performing
The couple was pushed to the ground, alon… [+2380 chars]",cbs-news,CBS News
17,Li Li,The U.S. has a new UFO task force,"A June report showed that of 144 reports of unidentified flying objects government officials investigated, only one was able to be definitively explained.",https://www.cbsnews.com/news/ufo-task-force-department-of-defense/,https://cbsnews2.cbsistatic.com/hub/i/r/2021/05/14/74163f87-ec1e-4675-a196-3cbfa0e79e4e/thumbnail/1200x630/a3b8a27bc556f10a0cecfcdac04bf54e/navy-footage-ufo-1280.jpg,2021-11-24T13:26:39Z,"The Defense Department has announced a new UFO task force to help the U.S. government spot and identify unknown objects in the air and determine whether they pose any threats.
The agency announced o… [+2083 chars]",cbs-news,CBS News
18,Caroline Caroline,It's voters' turn to make voices heard,"Voters in Virginia and New Jersey will be choosing governors, and there are closely-watched contests in New York City, Buffalo and Minneapolis.",https://www.cbsnews.com/live-updates/live-updates-2021-election-results/,https://cbsnews3.cbsistatic.com/hub/i/r/2020/09/14/09bc9a4f-3be5-45a9-ae6e-9ace2be96ebb/thumbnail/1200x630g2/bc172079e3cd5fb0ffee7c20d5824217/gettyimages-1222128196.jpg,2021-11-02T09:08:45Z,"Voters in Virginia and New Jersey are going to the polls Tuesday to choose governors while there are also contests in New York City, Buffalo and Minneapolis. 
In Virginia, former Governor Terry McAu… [+2946 chars]",cbs-news,CBS News
19,Caroline Caroline,Election Day 2021: Virginia race in spotlight as voters across U.S. head to polls,"Voters in Virginia and New Jersey will be choosing governors, and there are closely-watched contests in New York City, Buffalo and Minneapolis.",https://www.cbsnews.com/live-updates/election-day-2021-results-virginia-governor-new-jersey/,https://cbsnews3.cbsistatic.com/hub/i/r/2020/09/14/09bc9a4f-3be5-45a9-ae6e-9ace2be96ebb/thumbnail/1200x630g2/bc172079e3cd5fb0ffee7c20d5824217/gettyimages-1222128196.jpg,2021-11-02T12:12:48Z,"Voters in Virginia and New Jersey are going to the polls Tuesday to choose governors and there are also contests in New York City, Buffalo and Minneapolis. 
In Virginia, former Governor Terry McAuli… [+2944 chars]",cbs-news,CBS News
